LMK_KEY,IMPROVEMENT_ITEM,IMPROVEMENT_SUMMARY_TEXT,IMPROVEMENT_DESCR_TEXT,IMPROVEMENT_ID,IMPROVEMENT_ID_TEXT,INDICATIVE_COST
3b1000909fba05c09ff42097d1e1b7ce31a0dce1f13afa7badb1cd530a974fa3,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
75dc0ecf933a4d2298e89524b7cc39675032fb6426bd3d63b34eb2fa93d198f4,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
75dc0ecf933a4d2298e89524b7cc39675032fb6426bd3d63b34eb2fa93d198f4,2,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
90671fac90a5bbfd4ea45383c7adc43f41e2487e400837c60f57342810f0e188,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
90671fac90a5bbfd4ea45383c7adc43f41e2487e400837c60f57342810f0e188,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
970d736538bf9ba8d70aefe87765e268a9e6d286846c45606ed18746d8630dfa,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
970d736538bf9ba8d70aefe87765e268a9e6d286846c45606ed18746d8630dfa,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
d8af01482fcb9aa423c6341c8055d36776d488b98d4a1d0f9297e22fb345342b,1,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
1340b678e443d6574403ee8c18c246965c34f020789f318fca0856e29658f0a9,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
1340b678e443d6574403ee8c18c246965c34f020789f318fca0856e29658f0a9,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
1340b678e443d6574403ee8c18c246965c34f020789f318fca0856e29658f0a9,3,Heating controls (room thermostat),Heating controls (room thermostat),14.0,,£220 - £250
31e2c95b1ead5ca5eda29a874ea76b5d1f027187c64f6e64fd8e34c402ce7938,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
31e2c95b1ead5ca5eda29a874ea76b5d1f027187c64f6e64fd8e34c402ce7938,2,Draught proofing,Draught proofing,10.0,,£150 - £250
31e2c95b1ead5ca5eda29a874ea76b5d1f027187c64f6e64fd8e34c402ce7938,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
40c1e6a051dee3a7939dafe4728fe8a890e348793cbc3ee63263442e27446512,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
40c1e6a051dee3a7939dafe4728fe8a890e348793cbc3ee63263442e27446512,2,Draught proofing,Draught proofing,10.0,,£150 - £250
40c1e6a051dee3a7939dafe4728fe8a890e348793cbc3ee63263442e27446512,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
50e46be829fd6ce6c6dd5f38b6a17070ed91464acdb3e54d1f5685bce7e92d7c,1,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
5709ebf66bea5a9cdd83a1ba6f63f31780471671aa9cb088260b79855c4b7ddd,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
5709ebf66bea5a9cdd83a1ba6f63f31780471671aa9cb088260b79855c4b7ddd,2,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
5b4485ad0e1fc4bb01ec6722699d357a7eecd1018f67cba6537daefc6f373239,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
63f044fa734f8ed293d872c537ab1aca0e0ddfe9d1471a8eb156cdd239a2b8cf,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
63f044fa734f8ed293d872c537ab1aca0e0ddfe9d1471a8eb156cdd239a2b8cf,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
6810427101702f101cf38979bbe2e736045bc711bc45c2b41a7ada79d786fce1,1,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
7a48d7f9714e36d6eac7d821a6da2dd7cc1d1a9ed31f2af9383d099420e99ebc,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
81089bc4921f26ba9be634d2f12feb6f1da1fe409796984db6860327828cf8e7,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
81089bc4921f26ba9be634d2f12feb6f1da1fe409796984db6860327828cf8e7,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
81089bc4921f26ba9be634d2f12feb6f1da1fe409796984db6860327828cf8e7,3,Heating controls (room thermostat and TRVs),Heating controls (room thermostat and TRVs),12.0,,£220 - £250
81089bc4921f26ba9be634d2f12feb6f1da1fe409796984db6860327828cf8e7,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
83cded42e598b4c884af16d826f2322f138ba2c4e110ec6830b01ec780bbaae3,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
83cded42e598b4c884af16d826f2322f138ba2c4e110ec6830b01ec780bbaae3,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
8b22152d58580090dca436553e73144ad9973f87fe1d4b167b195f3e5ebf9722,1,Increase loft insulation to 270 mm,Increase loft insulation to 270 mm,5.0,,"£900 - £1,200"
8b22152d58580090dca436553e73144ad9973f87fe1d4b167b195f3e5ebf9722,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
8b22152d58580090dca436553e73144ad9973f87fe1d4b167b195f3e5ebf9722,3,Draught proofing,Draught proofing,10.0,,£150 - £250
8b22152d58580090dca436553e73144ad9973f87fe1d4b167b195f3e5ebf9722,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
ae047edfa337979615d43aaf5ea5d9a766de6da8783ed57c30644ad1d8777fdf,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
ae047edfa337979615d43aaf5ea5d9a766de6da8783ed57c30644ad1d8777fdf,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
ae047edfa337979615d43aaf5ea5d9a766de6da8783ed57c30644ad1d8777fdf,3,Draught proofing,Draught proofing,10.0,,£150 - £250
ae047edfa337979615d43aaf5ea5d9a766de6da8783ed57c30644ad1d8777fdf,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
bdcc41935ffcfb978c7235a54d470065951e09847376aa8d2ffb304a0d24fe48,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
d3452a58be1b624f35e5f36169deb1f46e99550869058f7ce11acf7562e8584a,1,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
d9b76d1c71280f4a903123fd7fb50cf9f0f7d5c83ede83c3e0ded73f1bc8797a,1,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
f36a35fac77dd147d75ba86e544f40bb793bfb3cfae993e225d1732b74e463f8,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
0524b45941998769f25f8b7acb4d330ff71f575ed2efd09a9afe297bfb57cac9,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
0fcd48fed46044776f03ea3c182ac4a507b1c89106fa5cff9e29b2f920e1a439,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
0fcd48fed46044776f03ea3c182ac4a507b1c89106fa5cff9e29b2f920e1a439,2,Draught proofing,Draught proofing,10.0,,£150 - £250
0fcd48fed46044776f03ea3c182ac4a507b1c89106fa5cff9e29b2f920e1a439,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
15c2542d9bc1f4dd90427a6496ac0b5adec4a6ffc85e4ad2e8f873237ccd020a,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
15c2542d9bc1f4dd90427a6496ac0b5adec4a6ffc85e4ad2e8f873237ccd020a,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
4b84ca4e0919033331dabdb3f5dfe4548ac4cb083297f584bbc4cf8863389ea9,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
4b84ca4e0919033331dabdb3f5dfe4548ac4cb083297f584bbc4cf8863389ea9,2,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,"£2,000 - £4,000"
4f663345cf6c9ac24f25e57402e7d3654b384e91afef02c86ac7558a05024b4f,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
4f663345cf6c9ac24f25e57402e7d3654b384e91afef02c86ac7558a05024b4f,2,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,"£2,000 - £4,000"
551f47996541fc35080db0b0565d6a028102784a9f377bd785f85e3fc42b5360,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
551f47996541fc35080db0b0565d6a028102784a9f377bd785f85e3fc42b5360,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
5972302a9c0b1a8d3762f13ac42665967bc1031e0afbff445da8470cc48a0406,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
5972302a9c0b1a8d3762f13ac42665967bc1031e0afbff445da8470cc48a0406,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£60 - £70
6ea6ed59c62f4adf24f5c2ffe9aad8fe97444845532006e134230efc92626051,1,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
714ab9ba13bee6785f900ebd41cc53893b7ca542d34ddae9266eb7ee2b43e4d5,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
714ab9ba13bee6785f900ebd41cc53893b7ca542d34ddae9266eb7ee2b43e4d5,2,Draught proofing,Draught proofing,10.0,,£150 - £250
714ab9ba13bee6785f900ebd41cc53893b7ca542d34ddae9266eb7ee2b43e4d5,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
76563f8515992773bf5872dd13fa92729ee4a73a6fe10fabd54eb1ef45bdd1fe,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
76563f8515992773bf5872dd13fa92729ee4a73a6fe10fabd54eb1ef45bdd1fe,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
76563f8515992773bf5872dd13fa92729ee4a73a6fe10fabd54eb1ef45bdd1fe,3,Draught proofing,Draught proofing,10.0,,£150 - £250
76563f8515992773bf5872dd13fa92729ee4a73a6fe10fabd54eb1ef45bdd1fe,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
85203cdeeb919f0126e1d8e541d0a4e19f6bf416c701f3ad72843fbd52267efe,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
8eddc8827d95432826268acfe17d3ccb04ba8d0f87bd8699f53725cfdade347c,1,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
8eddc8827d95432826268acfe17d3ccb04ba8d0f87bd8699f53725cfdade347c,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£240 - £280
973cd0c54e32e0ef10881b07a07275c594185b498defcf330135d2c173891109,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
973cd0c54e32e0ef10881b07a07275c594185b498defcf330135d2c173891109,2,Draught proofing,Draught proofing,10.0,,£150 - £250
973cd0c54e32e0ef10881b07a07275c594185b498defcf330135d2c173891109,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
973cd0c54e32e0ef10881b07a07275c594185b498defcf330135d2c173891109,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
9edd2c5b60707df2653354513d7eca732d7b30401e48a835eca6fafb4fe5d6b4,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
9edd2c5b60707df2653354513d7eca732d7b30401e48a835eca6fafb4fe5d6b4,2,Draught proofing,Draught proofing,10.0,,£150 - £250
9edd2c5b60707df2653354513d7eca732d7b30401e48a835eca6fafb4fe5d6b4,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
b2e6111b900f545392e0b86aa16af6f1d6661492f447a30c116ae3bd622ac89f,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
b2e6111b900f545392e0b86aa16af6f1d6661492f447a30c116ae3bd622ac89f,2,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
d7b806fc6fb4bf7e94b43ac376277521f7626bce6907f553a19a93c2f2d9e45e,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
d7b806fc6fb4bf7e94b43ac376277521f7626bce6907f553a19a93c2f2d9e45e,2,Draught proofing,Draught proofing,10.0,,£150 - £250
d7b806fc6fb4bf7e94b43ac376277521f7626bce6907f553a19a93c2f2d9e45e,3,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
dfb9167cd40e9c64a138467a1bdafe7c5e0b5a050d528adfb2af46fa50230dec,1,Increase loft insulation to 270 mm,Increase loft insulation to 270 mm,5.0,,"£900 - £1,200"
dfb9167cd40e9c64a138467a1bdafe7c5e0b5a050d528adfb2af46fa50230dec,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
dfb9167cd40e9c64a138467a1bdafe7c5e0b5a050d528adfb2af46fa50230dec,3,Draught proofing,Draught proofing,10.0,,£150 - £250
dfb9167cd40e9c64a138467a1bdafe7c5e0b5a050d528adfb2af46fa50230dec,4,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
014d2c55d8133717dbce42c5b5b2df7e020a786e1a55866d1ef746dba857c75d,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
014d2c55d8133717dbce42c5b5b2df7e020a786e1a55866d1ef746dba857c75d,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
08f40d108899aafcf770b0143a2dffde0fc5524f3165017fe51a9b382eeffa22,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
08f40d108899aafcf770b0143a2dffde0fc5524f3165017fe51a9b382eeffa22,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
12764d669ab4179f2e0cdbfb0f09f4c314ed233bae1d68d4f1aa5852ab423ba7,1,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
14fb7420fd887e78e1f84ffa13112edf91ddfa539f27415d8cf7e09e3cce2456,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
1b3702dda0fb9fce18ab8ba836d6590a38a9ec4d6a653590a534333adec0fcb6,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
1b3702dda0fb9fce18ab8ba836d6590a38a9ec4d6a653590a534333adec0fcb6,2,High heat retention storage heaters and dual rate meter,High heat retention storage heaters,62.0,,"£800 - £1,600"
1b3702dda0fb9fce18ab8ba836d6590a38a9ec4d6a653590a534333adec0fcb6,3,Heat recovery system for mixer showers,Heat recovery system for mixer showers,49.0,,"£600 - £1,500"
20f6f5c2671251702c82328652111ac2f48120788aad3233d18d06405f35ce19,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
20f6f5c2671251702c82328652111ac2f48120788aad3233d18d06405f35ce19,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
20f6f5c2671251702c82328652111ac2f48120788aad3233d18d06405f35ce19,3,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
20f6f5c2671251702c82328652111ac2f48120788aad3233d18d06405f35ce19,4,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
2840fb302e4db842bbd4e220fc89841469425e00f3d52a99f73aa2c159df6f9e,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
2840fb302e4db842bbd4e220fc89841469425e00f3d52a99f73aa2c159df6f9e,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
2840fb302e4db842bbd4e220fc89841469425e00f3d52a99f73aa2c159df6f9e,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
2e25894cd6f9fd82669c1fb2c74e14a6770a9ac2ac5f21186a36c84b8b1e1a50,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
40949bde3d79444fd7460d8f49e354f0fb78c2e38807bb2c4dd7a91c9495c32c,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
40949bde3d79444fd7460d8f49e354f0fb78c2e38807bb2c4dd7a91c9495c32c,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
40949bde3d79444fd7460d8f49e354f0fb78c2e38807bb2c4dd7a91c9495c32c,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
41f07508faa3e661d9237ffdf00be902f2f64302f7da0a7949f0e3cefcb64378,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
41f07508faa3e661d9237ffdf00be902f2f64302f7da0a7949f0e3cefcb64378,2,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
4a657a8041bc6e233058a88650b2510445069581aaae2a6e1b2f38ea09f62d94,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
508ce0d2d4106442390ae65eb23f5d0013f41f0a7f1eb2aa4ce7552f13726d7e,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
508ce0d2d4106442390ae65eb23f5d0013f41f0a7f1eb2aa4ce7552f13726d7e,2,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
519b6343d8c0e03724d406643c23921d532fbd0c0fc8f06f463400781959c878,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
519b6343d8c0e03724d406643c23921d532fbd0c0fc8f06f463400781959c878,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
5924fc06d79bc0ae49f2bdbe60ba45a2eb755f8301d73150aa1039e9da9a0e9c,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
5924fc06d79bc0ae49f2bdbe60ba45a2eb755f8301d73150aa1039e9da9a0e9c,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
5924fc06d79bc0ae49f2bdbe60ba45a2eb755f8301d73150aa1039e9da9a0e9c,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
5dc6d6067625977b97bedff32d20800d8420c2c2c4c32eae4e7e5c1b42bd8b49,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
5eaaf7cddcdc029c563ef334ebad88e88665acf12806997ff85a48daf98b2e0a,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
5f68a0d1138cf72095edc8e8f349d554901b29d51813cd543fc4cbb72a6ce50c,1,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
6b1c4417a0b8da09337891f12814a3c6c057efa95175acfad398ec57a19bbf2a,1,Heat recovery system for mixer showers,Heat recovery system for mixer showers,49.0,,"£600 - £1,500"
70321dbaed578d04c7f76de63f70b6f46a98b4c0992f10fd7ec976c0a36a4186,1,Cavity wall insulation,Cavity wall insulation,6.0,,"£900 - £1,500"
70321dbaed578d04c7f76de63f70b6f46a98b4c0992f10fd7ec976c0a36a4186,2,Low energy lighting for all fixed outlets,Low energy lighting,35.0,,£60 - £70
70321dbaed578d04c7f76de63f70b6f46a98b4c0992f10fd7ec976c0a36a4186,3,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
736a1a8f0ef2833d2b07c711112be1b20ec32d07f09e4311d89ff68c8dc4dee9,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
736a1a8f0ef2833d2b07c711112be1b20ec32d07f09e4311d89ff68c8dc4dee9,2,Hot water cylinder thermostat,Hot water cylinder thermostat,4.0,,£130 - £180
7e5a6e05be94df5a66ae0a10c561f30374ed8dc4ae43b98ba0539601ef22f59e,1,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
7e5a6e05be94df5a66ae0a10c561f30374ed8dc4ae43b98ba0539601ef22f59e,2,Floor insulation (solid floor),Floor insulation (solid floor),58.0,,"£5,000 - £10,000"
7ff618a5f7f22b41516a89a1b766eb456432797d639f53d7475f2b13439eea09,1,Flat roof or sloping ceiling insulation,Flat roof or sloping ceiling insulation,45.0,,"£900 - £1,200"
7ff618a5f7f22b41516a89a1b766eb456432797d639f53d7475f2b13439eea09,2,Internal wall insulation,Internal wall insulation,7.0,,"£7,500 - £11,000"
7ff618a5f7f22b41516a89a1b766eb456432797d639f53d7475f2b13439eea09,3,Floor insulation (suspended floor),Floor insulation (suspended floor),57.0,,"£5,000 - £10,000"
7ff618a5f7f22b41516a89a1b766eb456432797d639f53d7475f2b13439eea09,4,Draught proofing,Draught proofing,10.0,,£150 - £250
7ff618a5f7f22b41516a89a1b766eb456432797d639f53d7475f2b13439eea09,5,Replace single glazed windows with low-E double glazed windows,Double glazed windows,8.0,,"£4,500 - £6,000"
7ff618a5f7f22b41516a89a1b766eb456432797d639f53d7475f2b13439eea09,6,"Solar photovoltaic panels, 2.5 kWp",Solar photovoltaic panels,34.0,,"£8,000 - £10,000"
